Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
26,"JF Oliveira, DCP Jorge, RV Veiga…","Mathematical modeling of COVID-19 in 14.8 million individuals in Bahia, Brazil",2021,"Nature …","nature.com","https://www.nature.com/articles/s41467-020-19798-3","https://scholar.google.com/scholar?cites=1913155945423196912&as_sdt=2005&sciodt=0,5&hl=en",29,"2021-09-23 12:35:59","HTML","","","",,,,,26,26.00,7,4,1,"COVID-19 is affecting healthcare resources worldwide, with lower and middle-income countries being particularly disadvantaged to mitigate the challenges imposed by the disease, including the availability of a sufficient number of infirmary/ICU hospital beds …","https://www.nature.com/articles/s41467-020-19798-3","https://scholar.google.com/scholar?q=related:8FLgLjLljBoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
21,"KD Berends, JJ Warmink, S Hulscher","Efficient uncertainty quantification for impact analysis of human interventions in rivers",2018,"Environmental modelling & software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815217307120?casa_token=ZwdyUaldcL4AAAAA:lfqpheGM0jxlyhk5xw9xvzcpIfrQxKwI7qEUMu8ewQlPg-eR1QxiIrX1s44UMs9MxswSqqM5wK-0","https://scholar.google.com/scholar?cites=4331243226553589795&as_sdt=2005&sciodt=0,5&hl=en",30,"2021-09-23 12:35:59","HTML","","","",,,,,21,7.00,7,3,3,"Human interventions to optimise river functions are often contentious, disruptive, and expensive. To analyse the expected impact of an intervention before implementation, decision makers rely on computations with complex physics-based hydraulic models. The …","https://www.sciencedirect.com/science/article/pii/S1364815217307120?casa_token=ZwdyUaldcL4AAAAA:lfqpheGM0jxlyhk5xw9xvzcpIfrQxKwI7qEUMu8ewQlPg-eR1QxiIrX1s44UMs9MxswSqqM5wK-0","https://scholar.google.com/scholar?q=related:IyCLQsSqGzwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
21,"HR Meredith, V Andreani, HR Ma…","Applying ecological resistance and resilience to dissect bacterial antibiotic responses",2018,"Science …","advances.sciencemag.org","https://advances.sciencemag.org/content/4/12/eaau1873.abstract","https://scholar.google.com/scholar?cites=1159313073794632604&as_sdt=2005&sciodt=0,5&hl=en",31,"2021-09-23 12:35:59","","","","",,,,,21,7.00,5,4,3,"An essential property of microbial communities is the ability to survive a disturbance. Survival can be achieved through resistance, the ability to absorb effects of a disturbance without a notable change, or resilience, the ability to recover after being perturbed by a …","https://advances.sciencemag.org/content/advances/4/12/eaau1873.full.pdf","https://scholar.google.com/scholar?q=related:nMv-Khm1FhAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
37,"D Risner, F Li, JS Fell, SA Pace, JB Siegel…","Preliminary techno-economic assessment of animal cell-based meat",2021,"Foods","mdpi.com","https://www.mdpi.com/932310","https://scholar.google.com/scholar?cites=11807716319666219514&as_sdt=2005&sciodt=0,5&hl=en",32,"2021-09-23 12:35:59","","","","",,,,,37,37.00,6,6,1,"Interest in animal cell-based meat (ACBM) or laboratory-grown meat has been increasing; however, the economic viability of these potential products has not been thoroughly vetted. Recent studies suggest monoclonal antibody production technology can be adapted for the …","https://www.mdpi.com/2304-8158/10/1/3/pdf","https://scholar.google.com/scholar?q=related:-qlJym5v3aMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
18,"J Benjamin, ME Arias, Q Zhang","A techno-economic process model for pressure retarded osmosis based energy recovery in desalination plants",2020,"Desalination","Elsevier","https://www.sciencedirect.com/science/article/pii/S0011916419315115?casa_token=C_c7B54tXeYAAAAA:GS1k1ipRp3CA9Y8kQOYL-RsmofdpfZ5nyyAv-ZLx5w56Ye1HGFev8UiIu1L-BiJDTllcZHqSo8Sm","https://scholar.google.com/scholar?cites=5492379073923668913&as_sdt=2005&sciodt=0,5&hl=en",33,"2021-09-23 12:35:59","HTML","","","",,,,,18,18.00,6,3,1,"Existing desalination plants face the challenges of high energy costs and environmental impacts from brine disposal. Pressure retarded osmosis (PRO) is a technology that could mitigate these issues. PRO works by capturing the potential energy in the salinity gradient …","https://www.sciencedirect.com/science/article/pii/S0011916419315115?casa_token=C_c7B54tXeYAAAAA:GS1k1ipRp3CA9Y8kQOYL-RsmofdpfZ5nyyAv-ZLx5w56Ye1HGFev8UiIu1L-BiJDTllcZHqSo8Sm","https://scholar.google.com/scholar?q=related:sVsC-arZOEwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"E Markelova, RM Couture, CT Parsons, I Markelov…","Speciation dynamics of oxyanion contaminants (As, Sb, Cr) in argillaceous suspensions during oxic-anoxic cycles",2018,"Applied …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0883292717303761","https://scholar.google.com/scholar?cites=12652085838109140241&as_sdt=2005&sciodt=0,5&hl=en",34,"2021-09-23 12:35:59","HTML","","","",,,,,17,5.67,3,5,3,"Argillaceous geological formations are considered promising repositories for waste containing inorganic contaminants. However, the sequestration capacity of an argillaceous natural barrier may change as a result of dynamic environmental conditions, in particular …","https://www.sciencedirect.com/science/article/pii/S0883292717303761","https://scholar.google.com/scholar?q=related:EeU-QAk9la8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"JP Gras, N Sivasithamparam, M Karstunen…","Strategy for consistent model parameter calibration for soft soils using multi-objective optimisation",2017,"Computers and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0266352X17301635?casa_token=J4XVyfXCGkgAAAAA:T76bqZZ1wDow8Zb6WfqxfaPgIX6hVp10mP8PjR-9_PXAU-fLBXi6K3FtNszMb5C-mAtHHCmi10uY","https://scholar.google.com/scholar?cites=10998388546153413033&as_sdt=2005&sciodt=0,5&hl=en",35,"2021-09-23 12:35:59","HTML","","","",,,,,17,4.25,4,4,4,"Constitutive models for soft soils require a large number of parameters to model the complex material response. One set of parameters should capture the soil response for various laboratory & in situ stress paths. This requires a new method to calibrate a consistent set of …","https://www.sciencedirect.com/science/article/pii/S0266352X17301635?casa_token=J4XVyfXCGkgAAAAA:T76bqZZ1wDow8Zb6WfqxfaPgIX6hVp10mP8PjR-9_PXAU-fLBXi6K3FtNszMb5C-mAtHHCmi10uY","https://scholar.google.com/scholar?q=related:qfkyWxwgopgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
20,"S Jiang, V Babovic, Y Zheng…","Advancing opportunistic sensing in hydrology: A novel approach to measuring rainfall with ordinary surveillance cameras",2019,"Water Resources …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018WR024480","https://scholar.google.com/scholar?cites=10556799714106692059&as_sdt=2005&sciodt=0,5&hl=en",36,"2021-09-23 12:35:59","","10.1029/2018WR024480","","",,,,,20,10.00,5,4,2,"Abstract “Opportunistic sensing” represents an appealing idea for collecting unconventional data with broad spatial coverage and high resolution, but few studies have explored its feasibility in hydrology. This study develops a novel approach to measuring rainfall intensity …","","https://scholar.google.com/scholar?q=related:21FGXGhJgZIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
15,"EMG Prado, CR de Souza Filho, EJM Carranza…","Modeling of Cu-Au prospectivity in the Carajás mineral province (Brazil) through machine learning: Dealing with imbalanced training data",2020,"Ore Geology …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169136819308819?casa_token=H23_GPAEqBQAAAAA:RmkMwQqHXVyifUY1SAW4rdi-J4iBRSTWY1LsmoAE_JwFFbBFPXQ47lP2frzwjq9KPC3gloUJQ20e","https://scholar.google.com/scholar?cites=7512907527732676330&as_sdt=2005&sciodt=0,5&hl=en",37,"2021-09-23 12:35:59","HTML","","","",,,,,15,15.00,4,4,1,"Abstract Machine learning (ML) is becoming an appealing tool in various fields of Earth Sciences, especially in mineral prospectivity mapping (MPM) to support mineral exploration. ML algorithms are designed to assume a relatively balanced amount of training data for the …","https://www.sciencedirect.com/science/article/pii/S0169136819308819?casa_token=H23_GPAEqBQAAAAA:RmkMwQqHXVyifUY1SAW4rdi-J4iBRSTWY1LsmoAE_JwFFbBFPXQ47lP2frzwjq9KPC3gloUJQ20e","https://scholar.google.com/scholar?q=related:6kbdZJc1Q2gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
16,"O Marko, S Brdar, M Panić, I Šašić, D Despotović…","Portfolio optimization for seed selection in diverse weather scenarios",2017,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184198","https://scholar.google.com/scholar?cites=10410902888388091517&as_sdt=2005&sciodt=0,5&hl=en",38,"2021-09-23 12:35:59","HTML","","","",,,,,16,4.00,3,6,4,"The aim of this work was to develop a method for selection of optimal soybean varieties for the American Midwest using data analytics. We extracted the knowledge about 174 varieties from the dataset, which contained information about weather, soil, yield and regional …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184198","https://scholar.google.com/scholar?q=related:fd51hQT1epAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
19,"F Saldaña, H Flores-Arguedas, JA Camacho-Gutiérrez…","Modeling the transmission dynamics and the impact of the control interventions for the COVID-19 epidemic outbreak",2020,"Mathematical Biosciences …","","","https://scholar.google.com/scholar?cites=1122104349557679795&as_sdt=2005&sciodt=0,5&hl=en",39,"2021-09-23 12:35:59","CITATION","","","",,,,,19,19.00,5,4,1,"","https://www.aimspress.com/article/id/5250","https://scholar.google.com/scholar?q=related:s2ZO9PWDkg8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
28,"S Razavi, A Jakeman, A Saltelli, C Prieur…","The future of sensitivity analysis: an essential discipline for systems modeling and policy support",2021,"… Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815220310112","https://scholar.google.com/scholar?cites=8341657798852294746&as_sdt=2005&sciodt=0,5&hl=en",40,"2021-09-23 12:35:59","HTML","","","",,,,,28,28.00,6,5,1,"Sensitivity analysis (SA) is en route to becoming an integral part of mathematical modeling. The tremendous potential benefits of SA are, however, yet to be fully realized, both for advancing mechanistic and data-driven modeling of human and natural systems, and in …","https://www.sciencedirect.com/science/article/pii/S1364815220310112","https://scholar.google.com/scholar?q=related:Wjh1cpKFw3MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"I Mouratiadou, T Stella, T Gaiser, B Wicke…","Sustainable intensification of crop residue exploitation for bioenergy: Opportunities and challenges",2020,"GCB …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcbb.12649","https://scholar.google.com/scholar?cites=11883411644636931557&as_sdt=2005&sciodt=0,5&hl=en",41,"2021-09-23 12:35:59","","10.1111/gcbb.12649","","",,,,,13,13.00,3,5,1,"Crop residue exploitation for bioenergy can play an important role in climate change mitigation without jeopardizing food security, but it may be constrained by impacts on soil organic carbon (SOC) stocks, and market, logistic and conversion challenges. We explore …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/gcbb.12649","https://scholar.google.com/scholar?q=related:5SVTBu5b6qQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
16,"DF Gold, PM Reed, BC Trindade…","Identifying actionable compromises: Navigating multi‐city robustness conflicts to discover cooperative safe operating spaces for regional water supply portfolios",2019,"Water Resources …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2019WR025462","https://scholar.google.com/scholar?cites=14501529507672637444&as_sdt=2005&sciodt=0,5&hl=en",42,"2021-09-23 12:35:59","","10.1029/2019WR025462","","",,,,,16,8.00,4,4,2,"Regional cooperation among water utilities can improve the robustness of urban water supply systems to challenging and deeply uncertain futures. Through coordination mechanisms such as water transfers and regional demand management, water utilities can …","https://drive.google.com/file/d/1xWDTvfmFqFPrGRlFQwIl-w875cHnX0QU/view","https://scholar.google.com/scholar?q=related:BECsPEHIP8kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
15,"S Launiainen, M Guan, A Salmivaara…","Modeling boreal forest evapotranspiration and water balance at stand and catchment scales: a spatial approach",2019,"Hydrology and Earth …","hess.copernicus.org","https://hess.copernicus.org/articles/23/3457/2019/","https://scholar.google.com/scholar?cites=3549712621505971359&as_sdt=2005&sciodt=0,5&hl=en",43,"2021-09-23 12:35:59","HTML","","","",,,,,15,7.50,4,4,2,"Vegetation is known to have strong influence on evapotranspiration (ET), a major component of terrestrial water balance. Yet hydrological models often describe ET by methods unable to include the variability of vegetation characteristics in their predictions. To …","https://hess.copernicus.org/articles/23/3457/2019/","https://scholar.google.com/scholar?q=related:n4SVc9IcQzEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"T Lee, I Bilionis, AB Tepole","Propagation of uncertainty in the mechanical and biological response of growing tissues using multi-fidelity Gaussian process regression",2020,"Computer methods in applied mechanics and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0045782519306127?casa_token=ymly3izTm5MAAAAA:RJuVxgCFW9rHsUJxHzb_XJ22lPxCAEIm63-Rh24svcJtnaxWkQuiL-WbDUcA84CGHSS6xUfTr4rA","https://scholar.google.com/scholar?cites=11557973737089654127&as_sdt=2005&sciodt=0,5&hl=en",44,"2021-09-23 12:35:59","HTML","","","",,,,,17,17.00,6,3,1,"A key feature of living tissues is their capacity to remodel and grow in response to environmental cues. Within continuum mechanics, this process can be captured with the multiplicative split of the deformation gradient into growth and elastic contributions. The …","https://www.sciencedirect.com/science/article/pii/S0045782519306127?casa_token=ymly3izTm5MAAAAA:RJuVxgCFW9rHsUJxHzb_XJ22lPxCAEIm63-Rh24svcJtnaxWkQuiL-WbDUcA84CGHSS6xUfTr4rA","https://scholar.google.com/scholar?q=related:b92FiuArZqAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
14,"Y Li, WP Kustas, C Huang, H Nieto…","Evaluating soil resistance formulations in thermal‐based two‐source energy balance (TSEB) model: Implications for heterogeneous semiarid and arid regions",2019,"Water Resources …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018WR022981","https://scholar.google.com/scholar?cites=11129766223920793101&as_sdt=2005&sciodt=0,5&hl=en",45,"2021-09-23 12:35:59","","10.1029/2018WR022981","","",,,,,14,7.00,3,5,2,"Relatively small fluctuations in the surface energy balance and evapotranspiration in semiarid and arid regions can be indicative of significant changes to ecosystem health. Therefore, it is imperative to have approaches for monitoring surface fluxes in these regions …","https://digital.csic.es/bitstream/10261/201245/1/2018WR022981.pdf","https://scholar.google.com/scholar?q=related:DYbwoWnfdJoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"D Bhagavan, P Di Achille, JD Humphrey","Strongly coupled morphological features of aortic aneurysms drive intraluminal thrombus",2018,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-018-31637-6","https://scholar.google.com/scholar?cites=1336947725958749267&as_sdt=2005&sciodt=0,5&hl=en",46,"2021-09-23 12:35:59","HTML","","","",,,,,12,4.00,4,3,3,"Over 75% of abdominal aortic aneurysms harbor an intraluminal thrombus, and increasing evidence suggests that biologically active thrombus contributes to the natural history of these potentially lethal lesions. Thrombus formation depends on the local hemodynamics …","https://www.nature.com/articles/s41598-018-31637-6","https://scholar.google.com/scholar?q=related:U5wJkd_KjRIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"T Stella, I Mouratiadou, T Gaiser…","Estimating the contribution of crop residues to soil organic carbon conservation",2019,"Environmental …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1748-9326/ab395c/meta","https://scholar.google.com/scholar?cites=18160254006640340183&as_sdt=2005&sciodt=0,5&hl=en",47,"2021-09-23 12:35:59","","","","",,,,,12,6.00,3,4,2,"Crop residues contribute to the maintenance of soil organic carbon (SOC) stores, a key component of soil fertility and soil-based climate change mitigation strategies, such as the'4 per 1000'initiative. Residues are also in demand in sectors coupled to crop production, such …","https://iopscience.iop.org/article/10.1088/1748-9326/ab395c/pdf","https://scholar.google.com/scholar?q=related:12ypSM0uBvwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"R Reinecke, L Foglia, S Mehl…","Spatially distributed sensitivity of simulated global groundwater heads and flows to hydraulic conductivity, groundwater recharge, and surface water body …",2019,"Hydrology and Earth …","hess.copernicus.org","https://hess.copernicus.org/articles/23/4561/2019/","https://scholar.google.com/scholar?cites=5053935462019627170&as_sdt=2005&sciodt=0,5&hl=en",48,"2021-09-23 12:35:59","HTML","","","",,,,,13,6.50,3,4,2,"In global hydrological models, groundwater storages and flows are generally simulated by linear reservoir models. Recently, the first global gradient-based groundwater models were developed in order to improve the representation of groundwater–surface-water interactions …","https://hess.copernicus.org/articles/23/4561/2019/","https://scholar.google.com/scholar?q=related:ovhtm4YvI0YJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
